id,file,percent,hp,time captured,time parsed,manual
,Screenshot (46506).png,,,1545940403,,
andromalius,Screenshot (46507).png,73.98,1561115.0,1545940404,1545940453.0,
,Screenshot (46508).png,,,1545940530,,
,Screenshot (46509).png,,,1545940533,,
,Screenshot (46510).png,,,1545940535,,
,Screenshot (46511).png,,,1545940536,,
,Screenshot (46512).png,,,1545940538,,
andromalius,Screenshot (46513).png,73.96,1562263.0,1545940540,1545940567.0,
andromalius,Screenshot (46514).png,73.96,1562263.0,1545940542,1545940571.0,
,Screenshot (46515).png,,,1545940543,,
,Screenshot (46516).png,,,1545940545,,
,Screenshot (46517).png,,,1545940547,,
,Screenshot (46518).png,,,1545940549,,
andromalius,Screenshot (46519).png,73.96,1562263.0,1545940550,1545940588.0,
,Screenshot (46520).png,,,1545940676,,
,Screenshot (46521).png,,,1545940678,,
,Screenshot (46522).png,,,1545940681,,
,Screenshot (46523).png,,,1545940682,,
,Screenshot (46524).png,,,1545940684,,
andromalius,Screenshot (46525).png,73.94,1563402.0,1545940686,1545940712.0,
andromalius,Screenshot (46526).png,73.94,1563402.0,1545940688,1545940716.0,
,Screenshot (46527).png,,,1545940689,,
,Screenshot (46528).png,,,1545940691,,
,Screenshot (46529).png,,,1545940692,,
,Screenshot (46530).png,,,1545940695,,
andromalius,Screenshot (46531).png,73.94,1563402.0,1545940696,1545940734.0,
,Screenshot (46532).png,,,1545940822,,
,Screenshot (46533).png,,,1545940824,,
,Screenshot (46534).png,,,1545940827,,
,Screenshot (46535).png,,,1545940828,,
,Screenshot (46536).png,,,1545940830,,
andromalius,Screenshot (46537).png,73.93,1564418.0,1545940832,1545940860.0,
andromalius,Screenshot (46538).png,73.93,1564418.0,1545940834,1545940864.0,
,Screenshot (46539).png,,,1545940835,,
,Screenshot (46540).png,,,1545940837,,
,Screenshot (46541).png,,,1545940839,,
,Screenshot (46542).png,,,1545940841,,
andromalius,Screenshot (46543).png,73.93,1564418.0,1545940841,1545940883.0,
,Screenshot (46544).png,,,1545940967,,
,Screenshot (46545).png,,,1545940970,,
,Screenshot (46546).png,,,1545940972,,
,Screenshot (46547).png,,,1545940974,,
,Screenshot (46548).png,,,1545940976,,
,Screenshot (46549).png,,,1545940977,,
andromalius,Screenshot (46550).png,73.91,1565505.0,1545940979,1545941001.0,
andromalius,Screenshot (46551).png,73.91,1565505.0,1545940981,1545941004.0,
,Screenshot (46552).png,,,1545940982,,
,Screenshot (46553).png,,,1545940984,,
,Screenshot (46554).png,,,1545940986,,
,Screenshot (46555).png,,,1545940987,,
,Screenshot (46556).png,,,1545941113,,
,Screenshot (46557).png,,,1545941116,,
,Screenshot (46558).png,,,1545941118,,
,Screenshot (46559).png,,,1545941119,,
,Screenshot (46560).png,,,1545941121,,
,Screenshot (46561).png,,,1545941123,,
andromalius,Screenshot (46562).png,73.89,1566582.0,1545941125,1545941162.0,
,Screenshot (46563).png,,,1545941126,,
,Screenshot (46564).png,,,1545941128,,
,Screenshot (46565).png,,,1545941130,,
,Screenshot (46566).png,,,1545941132,,
andromalius,Screenshot (46567).png,73.89,1566582.0,1545941133,1545941188.0,
,Screenshot (46568).png,,,1545941259,,
,Screenshot (46569).png,,,1545941262,,
,Screenshot (46570).png,,,1545941264,,
,Screenshot (46571).png,,,1545941265,,
,Screenshot (46572).png,,,1545941267,,
andromalius,Screenshot (46573).png,73.87,1567741.0,1545941269,1545941293.0,
andromalius,Screenshot (46574).png,73.87,1567741.0,1545941271,1545941296.0,
,Screenshot (46575).png,,,1545941272,,
,Screenshot (46576).png,,,1545941274,,
,Screenshot (46577).png,,,1545941275,,
,Screenshot (46578).png,,,1545941277,,
andromalius,Screenshot (46579).png,73.87,1567741.0,1545941278,1545941312.0,
,Screenshot (46580).png,,,1545941405,,
,Screenshot (46581).png,,,1545941407,,
,Screenshot (46582).png,,,1545941410,,
,Screenshot (46583).png,,,1545941411,,
,Screenshot (46584).png,,,1545941413,,
andromalius,Screenshot (46585).png,73.85,1568820.0,1545941414,1545941437.0,
andromalius,Screenshot (46586).png,73.85,1568820.0,1545941416,1545941441.0,
,Screenshot (46587).png,,,1545941417,,
,Screenshot (46588).png,,,1545941419,,
,Screenshot (46589).png,,,1545941421,,
,Screenshot (46590).png,,,1545941423,,
andromalius,Screenshot (46591).png,73.85,1568820.0,1545941424,1545941458.0,
,Screenshot (46592).png,,,1545941550,,
,Screenshot (46593).png,,,1545941553,,
,Screenshot (46594).png,,,1545941555,,
,Screenshot (46595).png,,,1545941556,,
,Screenshot (46596).png,,,1545941558,,
andromalius,Screenshot (46597).png,73.83,1569967.0,1545941560,1545941596.0,
andromalius,Screenshot (46598).png,73.83,1569967.0,1545941562,1545941599.0,
,Screenshot (46599).png,,,1545941564,,
,Screenshot (46600).png,,,1545941565,,
,Screenshot (46601).png,,,1545941567,,
,Screenshot (46602).png,,,1545941569,,
andromalius,Screenshot (46603).png,73.83,1569967.0,1545941570,1545941617.0,
,Screenshot (46604).png,,,1545941696,,
,Screenshot (46605).png,,,1545941699,,
,Screenshot (46606).png,,,1545941701,,
,Screenshot (46607).png,,,1545941702,,
,Screenshot (46608).png,,,1545941704,,
andromalius,Screenshot (46609).png,73.81,1571126.0,1545941706,1545941743.0,
andromalius,Screenshot (46610).png,73.81,1571126.0,1545941708,1545941748.0,
,Screenshot (46611).png,,,1545941709,,
,Screenshot (46612).png,,,1545941711,,
,Screenshot (46613).png,,,1545941714,,
,Screenshot (46614).png,,,1545941716,,
,Screenshot (46615).png,,,1545941842,,
,Screenshot (46616).png,,,1545941845,,
,Screenshot (46617).png,,,1545941847,,
,Screenshot (46618).png,,,1545941848,,
,Screenshot (46619).png,,,1545941850,,
andromalius,Screenshot (46620).png,73.8,1572228.0,1545941852,1545941879.0,
andromalius,Screenshot (46621).png,73.8,1572228.0,1545941853,1545941884.0,
,Screenshot (46622).png,,,1545941855,,
,Screenshot (46623).png,,,1545941857,,
,Screenshot (46624).png,,,1545941858,,
,Screenshot (46625).png,,,1545941860,,
,Screenshot (46626).png,,,1545941861,,
,Screenshot (46627).png,,,1545941988,,
,Screenshot (46628).png,,,1545941990,,
,Screenshot (46629).png,,,1545941992,,
,Screenshot (46630).png,,,1545941993,,
,Screenshot (46631).png,,,1545941995,,
andromalius,Screenshot (46632).png,73.78,1573437.0,1545941997,1545942029.0,
andromalius,Screenshot (46633).png,73.78,1573437.0,1545941999,1545942033.0,
,Screenshot (46634).png,,,1545942000,,
,Screenshot (46635).png,,,1545942002,,
,Screenshot (46636).png,,,1545942004,,
,Screenshot (46637).png,,,1545942006,,
andromalius,Screenshot (46638).png,73.78,1573437.0,1545942007,1545942052.0,
,Screenshot (46639).png,,,1545942133,,
,Screenshot (46640).png,,,1545942136,,
,Screenshot (46641).png,,,1545942138,,
,Screenshot (46642).png,,,1545942140,,
,Screenshot (46643).png,,,1545942142,,
andromalius,Screenshot (46644).png,73.76,1574601.0,1545942143,1545942168.0,
andromalius,Screenshot (46645).png,73.76,1574601.0,1545942145,1545942172.0,
,Screenshot (46646).png,,,1545942146,,
,Screenshot (46647).png,,,1545942148,,
,Screenshot (46648).png,,,1545942149,,
,Screenshot (46649).png,,,1545942152,,
andromalius,Screenshot (46650).png,73.76,1574601.0,1545942153,1545942190.0,
,Screenshot (46651).png,,,1545942279,,
,Screenshot (46652).png,,,1545942281,,
,Screenshot (46653).png,,,1545942283,,
,Screenshot (46654).png,,,1545942285,,
,Screenshot (46655).png,,,1545942286,,
,Screenshot (46656).png,,,1545942288,,
andromalius,Screenshot (46657).png,73.74,1575808.0,1545942290,1545942322.0,
,Screenshot (46658).png,,,1545942291,,
,Screenshot (46659).png,,,1545942293,,
,Screenshot (46660).png,,,1545942295,,
,Screenshot (46661).png,,,1545942297,,
,Screenshot (46662).png,,,1545942298,,
,Screenshot (46663).png,,,1545942424,,
,Screenshot (46664).png,,,1545942426,,
,Screenshot (46665).png,,,1545942429,,
,Screenshot (46666).png,,,1545942430,,
,Screenshot (46667).png,,,1545942432,,
andromalius,Screenshot (46668).png,73.72,1576900.0,1545942433,1545942469.0,
andromalius,Screenshot (46669).png,73.72,1576900.0,1545942435,1545942474.0,
,Screenshot (46670).png,,,1545942437,,
,Screenshot (46671).png,,,1545942439,,
,Screenshot (46672).png,,,1545942440,,
,Screenshot (46673).png,,,1545942444,,
andromalius,Screenshot (46674).png,73.72,1576900.0,1545942444,1545942497.0,
,Screenshot (46675).png,,,1545942570,,
,Screenshot (46676).png,,,1545942572,,
,Screenshot (46677).png,,,1545942574,,
,Screenshot (46678).png,,,1545942576,,
,Screenshot (46679).png,,,1545942578,,
andromalius,Screenshot (46680).png,73.7,1578066.0,1545942579,1545942614.0,
andromalius,Screenshot (46681).png,73.7,1578066.0,1545942581,1545942618.0,
,Screenshot (46682).png,,,1545942583,,
,Screenshot (46683).png,,,1545942585,,
,Screenshot (46684).png,,,1545942586,,
,Screenshot (46685).png,,,1545942588,,
andromalius,Screenshot (46686).png,73.7,1578066.0,1545942589,1545942637.0,
,Screenshot (46687).png,,,1545942716,,
,Screenshot (46688).png,,,1545942718,,
,Screenshot (46689).png,,,1545942720,,
,Screenshot (46690).png,,,1545942721,,
,Screenshot (46691).png,,,1545942723,,
andromalius,Screenshot (46692).png,73.68,1579256.0,1545942724,1545942753.0,
andromalius,Screenshot (46693).png,73.68,1579256.0,1545942727,1545942757.0,
,Screenshot (46694).png,,,1545942728,,
,Screenshot (46695).png,,,1545942730,,
,Screenshot (46696).png,,,1545942731,,
,Screenshot (46697).png,,,1545942733,,
andromalius,Screenshot (46698).png,73.68,1579256.0,1545942734,1545942777.0,
,Screenshot (46699).png,,,1545942861,,
,Screenshot (46700).png,,,1545942862,,
,Screenshot (46701).png,,,1545942864,,
,Screenshot (46702).png,,,1545942865,,
,Screenshot (46703).png,,,1545942867,,
,Screenshot (46704).png,,,1545942868,,
,Screenshot (46705).png,,,1545942870,,
,Screenshot (46706).png,,,1545942871,,
,Screenshot (46707).png,,,1545942873,,
,Screenshot (46708).png,,,1545942875,,
,Screenshot (46709).png,,,1545942876,,
,Screenshot (46710).png,,,1545942878,,
,Screenshot (46711).png,,,1545943005,,
,Screenshot (46712).png,,,1545943006,,
,Screenshot (46713).png,,,1545943008,,
,Screenshot (46714).png,,,1545943009,,
,Screenshot (46715).png,,,1545943011,,
andromalius,Screenshot (46716).png,73.64,1581407.0,1545943013,1545943036.0,
,Screenshot (46717).png,,,1545943014,,
,Screenshot (46718).png,,,1545943016,,
,Screenshot (46719).png,,,1545943017,,
,Screenshot (46720).png,,,1545943019,,
,Screenshot (46721).png,,,1545943021,,
andromalius,Screenshot (46722).png,73.64,1581407.0,1545943022,1545943058.0,
,Screenshot (46723).png,,,1545943149,,
,Screenshot (46724).png,,,1545943151,,
,Screenshot (46725).png,,,1545943152,,
,Screenshot (46726).png,,,1545943154,,
andromalius,Screenshot (46727).png,73.62,1582584.0,1545943155,1545943184.0,
andromalius,Screenshot (46728).png,73.62,1582584.0,1545943157,1545943188.0,
,Screenshot (46729).png,,,1545943159,,
,Screenshot (46730).png,,,1545943160,,
,Screenshot (46731).png,,,1545943162,,
,Screenshot (46732).png,,,1545943163,,
,Screenshot (46733).png,,,1545943165,,
andromalius,Screenshot (46734).png,73.62,1582584.0,1545943166,1545943211.0,
,Screenshot (46735).png,,,1545943293,,
,Screenshot (46736).png,,,1545943295,,
,Screenshot (46737).png,,,1545943296,,
,Screenshot (46738).png,,,1545943298,,
andromalius,Screenshot (46739).png,73.61,1583656.0,1545943299,1545943333.0,
andromalius,Screenshot (46740).png,73.61,1583656.0,1545943301,1545943337.0,
,Screenshot (46741).png,,,1545943303,,
,Screenshot (46742).png,,,1545943304,,
,Screenshot (46743).png,,,1545943306,,
,Screenshot (46744).png,,,1545943307,,
,Screenshot (46745).png,,,1545943309,,
andromalius,Screenshot (46746).png,73.61,1583656.0,1545943310,1545943359.0,
,Screenshot (46747).png,,,1545943437,,
,Screenshot (46748).png,,,1545943439,,
,Screenshot (46749).png,,,1545943440,,
,Screenshot (46750).png,,,1545943442,,
andromalius,Screenshot (46751).png,73.59,1584821.0,1545943444,1545943471.0,
andromalius,Screenshot (46752).png,73.59,1584821.0,1545943445,1545943475.0,
,Screenshot (46753).png,,,1545943447,,
,Screenshot (46754).png,,,1545943449,,
,Screenshot (46755).png,,,1545943450,,
,Screenshot (46756).png,,,1545943452,,
,Screenshot (46757).png,,,1545943454,,
andromalius,Screenshot (46758).png,73.59,1584821.0,1545943455,1545943496.0,
,Screenshot (46759).png,,,1545943582,,
,Screenshot (46760).png,,,1545943585,,
,Screenshot (46761).png,,,1545943587,,
,Screenshot (46762).png,,,1545943588,,
,Screenshot (46763).png,,,1545943590,,
,Screenshot (46764).png,,,1545943591,,
andromalius,Screenshot (46765).png,73.57,1585908.0,1545943593,1545943616.0,
,Screenshot (46766).png,,,1545943595,,
,Screenshot (46767).png,,,1545943597,,
,Screenshot (46768).png,,,1545943598,,
,Screenshot (46769).png,,,1545943600,,
,Screenshot (46770).png,,,1545943601,,
,Screenshot (46771).png,,,1545943727,,
,Screenshot (46772).png,,,1545943730,,
,Screenshot (46773).png,,,1545943732,,
,Screenshot (46774).png,,,1545943733,,
,Screenshot (46775).png,,,1545943735,,
andromalius,Screenshot (46776).png,73.55,1587059.0,1545943737,1545943773.0,
andromalius,Screenshot (46777).png,73.55,1587059.0,1545943738,1545943778.0,
,Screenshot (46778).png,,,1545943740,,
,Screenshot (46779).png,,,1545943742,,
,Screenshot (46780).png,,,1545943743,,
,Screenshot (46781).png,,,1545943745,,
andromalius,Screenshot (46782).png,73.55,1587059.0,1545943746,1545943798.0,
,Screenshot (46783).png,,,1545943873,,
,Screenshot (46784).png,,,1545943875,,
,Screenshot (46785).png,,,1545943877,,
,Screenshot (46786).png,,,1545943879,,
,Screenshot (46787).png,,,1545943881,,
andromalius,Screenshot (46788).png,73.53,1588202.0,1545943882,1545943914.0,
andromalius,Screenshot (46789).png,73.53,1588202.0,1545943884,1545943918.0,
,Screenshot (46790).png,,,1545943886,,
,Screenshot (46791).png,,,1545943888,,
,Screenshot (46792).png,,,1545943889,,
,Screenshot (46793).png,,,1545943891,,
andromalius,Screenshot (46794).png,73.53,1588202.0,1545943892,1545943936.0,
,Screenshot (46795).png,,,1545944018,,
,Screenshot (46796).png,,,1545944021,,
,Screenshot (46797).png,,,1545944024,,
,Screenshot (46798).png,,,1545944025,,
,Screenshot (46799).png,,,1545944027,,
andromalius,Screenshot (46800).png,73.51,1589309.0,1545944028,1545944050.0,
andromalius,Screenshot (46801).png,73.51,1589309.0,1545944030,1545944054.0,
,Screenshot (46802).png,,,1545944032,,
,Screenshot (46803).png,,,1545944033,,
,Screenshot (46804).png,,,1545944035,,
,Screenshot (46805).png,,,1545944037,,
andromalius,Screenshot (46806).png,73.51,1589309.0,1545944038,1545944071.0,
,Screenshot (46807).png,,,1545944164,,
,Screenshot (46808).png,,,1545944167,,
,Screenshot (46809).png,,,1545944169,,
,Screenshot (46810).png,,,1545944170,,
,Screenshot (46811).png,,,1545944172,,
,Screenshot (46812).png,,,1545944173,,
andromalius,Screenshot (46813).png,73.49,1590435.0,1545944175,1545944215.0,
,Screenshot (46814).png,,,1545944177,,
,Screenshot (46815).png,,,1545944178,,
,Screenshot (46816).png,,,1545944180,,
,Screenshot (46817).png,,,1545944182,,
,Screenshot (46818).png,,,1545944183,,
,Screenshot (46819).png,,,1545944309,,
,Screenshot (46820).png,,,1545944312,,
,Screenshot (46821).png,,,1545944314,,
,Screenshot (46822).png,,,1545944316,,
,Screenshot (46823).png,,,1545944318,,
andromalius,Screenshot (46824).png,73.47,1591597.0,1545944319,1545944347.0,
andromalius,Screenshot (46825).png,73.47,1591597.0,1545944320,1545944351.0,
,Screenshot (46826).png,,,1545944322,,
,Screenshot (46827).png,,,1545944324,,
,Screenshot (46828).png,,,1545944326,,
,Screenshot (46829).png,,,1545944328,,
,Screenshot (46830).png,,,1545944329,,
,Screenshot (46831).png,,,1545944455,,
,Screenshot (46832).png,,,1545944458,,
,Screenshot (46833).png,,,1545944460,,
,Screenshot (46834).png,,,1545944461,,
,Screenshot (46835).png,,,1545944463,,
andromalius,Screenshot (46836).png,73.45,1592771.0,1545944464,1545944485.0,
andromalius,Screenshot (46837).png,73.45,1592771.0,1545944466,1545944489.0,
,Screenshot (46838).png,,,1545944468,,
,Screenshot (46839).png,,,1545944470,,
,Screenshot (46840).png,,,1545944471,,
,Screenshot (46841).png,,,1545944473,,
andromalius,Screenshot (46842).png,73.45,1592771.0,1545944474,1545944507.0,
,Screenshot (46843).png,,,1545944600,,
,Screenshot (46844).png,,,1545944602,,
,Screenshot (46845).png,,,1545944605,,
,Screenshot (46846).png,,,1545944606,,
,Screenshot (46847).png,,,1545944609,,
andromalius,Screenshot (46848).png,73.44,1593800.0,1545944610,1545944646.0,
andromalius,Screenshot (46849).png,73.44,1593800.0,1545944612,1545944650.0,
,Screenshot (46850).png,,,1545944614,,
,Screenshot (46851).png,,,1545944615,,
,Screenshot (46852).png,,,1545944617,,
,Screenshot (46853).png,,,1545944619,,
andromalius,Screenshot (46854).png,73.44,1593800.0,1545944620,1545944669.0,
,Screenshot (46855).png,,,1545944746,,
,Screenshot (46856).png,,,1545944749,,
,Screenshot (46857).png,,,1545944751,,
,Screenshot (46858).png,,,1545944753,,
,Screenshot (46859).png,,,1545944755,,
andromalius,Screenshot (46860).png,73.42,1594964.0,1545944756,1545944785.0,
andromalius,Screenshot (46861).png,73.42,1594964.0,1545944757,1545944789.0,
,Screenshot (46862).png,,,1545944759,,
,Screenshot (46863).png,,,1545944761,,
,Screenshot (46864).png,,,1545944762,,
,Screenshot (46865).png,,,1545944764,,
andromalius,Screenshot (46866).png,73.42,1594964.0,1545944765,1545944810.0,
,Screenshot (46867).png,,,1545944892,,
,Screenshot (46868).png,,,1545944894,,
,Screenshot (46869).png,,,1545944896,,
,Screenshot (46870).png,,,1545944898,,
,Screenshot (46871).png,,,1545944900,,
andromalius,Screenshot (46872).png,73.4,1596110.0,1545944901,1545944937.0,
andromalius,Screenshot (46873).png,73.4,1596110.0,1545944903,1545944942.0,
,Screenshot (46874).png,,,1545944905,,
,Screenshot (46875).png,,,1545944907,,
,Screenshot (46876).png,,,1545944908,,
,Screenshot (46877).png,,,1545944910,,
andromalius,Screenshot (46878).png,73.4,1596110.0,1545944911,1545944960.0,
,Screenshot (46879).png,,,1545945037,,
,Screenshot (46880).png,,,1545945040,,
,Screenshot (46881).png,,,1545945042,,
,Screenshot (46882).png,,,1545945043,,
,Screenshot (46883).png,,,1545945045,,
andromalius,Screenshot (46884).png,73.38,1597181.0,1545945047,1545945078.0,
andromalius,Screenshot (46885).png,73.38,1597181.0,1545945049,1545945082.0,
,Screenshot (46886).png,,,1545945050,,
,Screenshot (46887).png,,,1545945052,,
,Screenshot (46888).png,,,1545945054,,
,Screenshot (46889).png,,,1545945058,,
andromalius,Screenshot (46890).png,73.38,1597181.0,1545945058,1545945100.0,
,Screenshot (46891).png,,,1545945182,,
,Screenshot (46892).png,,,1545945185,,
,Screenshot (46893).png,,,1545945188,,
,Screenshot (46894).png,,,1545945189,,
,Screenshot (46895).png,,,1545945191,,
,Screenshot (46896).png,,,1545945192,,
andromalius,Screenshot (46897).png,73.36,1598385.0,1545945194,1545945220.0,
,Screenshot (46898).png,,,1545945196,,
,Screenshot (46899).png,,,1545945198,,
,Screenshot (46900).png,,,1545945199,,
,Screenshot (46901).png,,,1545945201,,
,Screenshot (46902).png,,,1545945202,,
,Screenshot (46903).png,,,1545945329,,
,Screenshot (46904).png,,,1545945332,,
,Screenshot (46905).png,,,1545945334,,
,Screenshot (46906).png,,,1545945335,,
,Screenshot (46907).png,,,1545945337,,
andromalius,Screenshot (46908).png,73.34,1599557.0,1545945338,1545945377.0,
andromalius,Screenshot (46909).png,73.34,1599557.0,1545945341,1545945382.0,
,Screenshot (46910).png,,,1545945342,,
,Screenshot (46911).png,,,1545945344,,
,Screenshot (46912).png,,,1545945345,,
,Screenshot (46913).png,,,1545945347,,
andromalius,Screenshot (46914).png,73.34,1599557.0,1545945348,1545945402.0,
,Screenshot (46915).png,,,1545945474,,
,Screenshot (46916).png,,,1545945477,,
,Screenshot (46917).png,,,1545945481,,
,Screenshot (46918).png,,,1545945481,,
,Screenshot (46919).png,,,1545945483,,
,Screenshot (46922).png,,,1545945488,,
,Screenshot (46923).png,,,1545945489,,
,Screenshot (46924).png,,,1545945491,,
,Screenshot (46925).png,,,1545945493,,
,Screenshot (46927).png,,,1545945620,,
,Screenshot (46928).png,,,1545945623,,
,Screenshot (46929).png,,,1545945625,,
,Screenshot (46930).png,,,1545945626,,
,Screenshot (46931).png,,,1545945629,,
andromalius,Screenshot (46932).png,73.31,1601652.0,1545945630,1545945660.0,
andromalius,Screenshot (46933).png,73.31,1601652.0,1545945632,1545945664.0,
,Screenshot (46934).png,,,1545945634,,
,Screenshot (46935).png,,,1545945635,,
,Screenshot (46936).png,,,1545945637,,
,Screenshot (46937).png,,,1545945639,,
andromalius,Screenshot (46938).png,73.31,1601652.0,1545945640,1545945684.0,
,Screenshot (46939).png,,,1545945766,,
,Screenshot (46940).png,,,1545945769,,
,Screenshot (46941).png,,,1545945771,,
,Screenshot (46942).png,,,1545945773,,
,Screenshot (46943).png,,,1545945775,,
,Screenshot (46946).png,,,1545945780,,
,Screenshot (46947).png,,,1545945781,,
,Screenshot (46948).png,,,1545945783,,
,Screenshot (46949).png,,,1545945785,,
,Screenshot (46951).png,,,1545945912,,
,Screenshot (46952).png,,,1545945915,,
,Screenshot (46953).png,,,1545945917,,
,Screenshot (46954).png,,,1545945918,,
,Screenshot (46955).png,,,1545945920,,
andromalius,Screenshot (46956).png,73.27,1603998.0,1545945922,1545945953.0,
andromalius,Screenshot (46957).png,73.27,1603998.0,1545945924,1545945957.0,
,Screenshot (46958).png,,,1545945926,,
,Screenshot (46959).png,,,1545945927,,
,Screenshot (46960).png,,,1545945929,,
,Screenshot (46961).png,,,1545945931,,
andromalius,Screenshot (46962).png,73.27,1603998.0,1545945932,1545945977.0,
,Screenshot (46963).png,,,1545946058,,
,Screenshot (46964).png,,,1545946061,,
,Screenshot (46965).png,,,1545946063,,
,Screenshot (46966).png,,,1545946065,,
,Screenshot (46967).png,,,1545946067,,
andromalius,Screenshot (46968).png,73.25,1605002.0,1545946068,1545946106.0,
andromalius,Screenshot (46969).png,73.25,1605002.0,1545946070,1545946110.0,
,Screenshot (46970).png,,,1545946072,,
,Screenshot (46971).png,,,1545946073,,
,Screenshot (46972).png,,,1545946075,,
,Screenshot (46973).png,,,1545946077,,
andromalius,Screenshot (46974).png,73.25,1605002.0,1545946078,1545946129.0,
,Screenshot (46975).png,,,1545946204,,
,Screenshot (46976).png,,,1545946206,,
,Screenshot (46977).png,,,1545946209,,
,Screenshot (46978).png,,,1545946210,,
,Screenshot (46979).png,,,1545946212,,
andromalius,Screenshot (46980).png,73.23,1606181.0,1545946214,1545946246.0,
andromalius,Screenshot (46981).png,73.23,1606181.0,1545946216,1545946250.0,
,Screenshot (46982).png,,,1545946217,,
,Screenshot (46983).png,,,1545946219,,
,Screenshot (46984).png,,,1545946221,,
,Screenshot (46985).png,,,1545946222,,
andromalius,Screenshot (46986).png,73.23,1606181.0,1545946223,1545946275.0,
,Screenshot (46987).png,,,1545946349,,
,Screenshot (46988).png,,,1545946352,,
,Screenshot (46989).png,,,1545946354,,
,Screenshot (46990).png,,,1545946356,,
,Screenshot (46991).png,,,1545946358,,
andromalius,Screenshot (46992).png,73.21,1607363.0,1545946359,1545946381.0,
andromalius,Screenshot (46993).png,73.21,1607363.0,1545946361,1545946385.0,
,Screenshot (46994).png,,,1545946363,,
,Screenshot (46995).png,,,1545946365,,
,Screenshot (46996).png,,,1545946367,,
,Screenshot (46997).png,,,1545946369,,
andromalius,Screenshot (46998).png,73.21,1607363.0,1545946370,1545946404.0,
,Screenshot (46999).png,,,1545946496,,
,Screenshot (47000).png,,,1545946498,,
,Screenshot (47001).png,,,1545946500,,
,Screenshot (47002).png,,,1545946502,,
,Screenshot (47003).png,,,1545946504,,
,Screenshot (47006).png,,,1545946509,,
,Screenshot (47007).png,,,1545946511,,
,Screenshot (47008).png,,,1545946513,,
,Screenshot (47009).png,,,1545946514,,
,Screenshot (47011).png,,,1545946641,,
,Screenshot (47012).png,,,1545946644,,
,Screenshot (47013).png,,,1545946646,,
,Screenshot (47014).png,,,1545946648,,
,Screenshot (47015).png,,,1545946650,,
andromalius,Screenshot (47016).png,73.17,1609610.0,1545946651,1545946672.0,
andromalius,Screenshot (47017).png,73.17,1609610.0,1545946653,1545946676.0,
,Screenshot (47018).png,,,1545946655,,
,Screenshot (47019).png,,,1545946656,,
,Screenshot (47020).png,,,1545946658,,
,Screenshot (47021).png,,,1545946660,,
andromalius,Screenshot (47022).png,73.17,1609610.0,1545946661,1545946693.0,
,Screenshot (47023).png,,,1545946787,,
,Screenshot (47024).png,,,1545946790,,
,Screenshot (47025).png,,,1545946792,,
,Screenshot (47026).png,,,1545946793,,
,Screenshot (47027).png,,,1545946795,,
,Screenshot (47028).png,,,1545946797,,
andromalius,Screenshot (47029).png,73.15,1610802.0,1545946798,1545946836.0,
,Screenshot (47030).png,,,1545946800,,
,Screenshot (47031).png,,,1545946802,,
,Screenshot (47032).png,,,1545946803,,
,Screenshot (47033).png,,,1545946805,,
,Screenshot (47034).png,,,1545946806,,
,Screenshot (47035).png,,,1545946932,,
,Screenshot (47036).png,,,1545946935,,
,Screenshot (47037).png,,,1545946938,,
,Screenshot (47038).png,,,1545946939,,
,Screenshot (47039).png,,,1545946941,,
andromalius,Screenshot (47040).png,73.13,1611969.0,1545946942,1545946971.0,
andromalius,Screenshot (47041).png,73.13,1611969.0,1545946944,1545946975.0,
,Screenshot (47042).png,,,1545946946,,
,Screenshot (47043).png,,,1545946947,,
,Screenshot (47044).png,,,1545946949,,
,Screenshot (47045).png,,,1545946951,,
andromalius,Screenshot (47046).png,73.13,1611969.0,1545946952,1545946996.0,
,Screenshot (47047).png,,,1545947078,,
,Screenshot (47048).png,,,1545947081,,
,Screenshot (47049).png,,,1545947083,,
,Screenshot (47050).png,,,1545947084,,
,Screenshot (47051).png,,,1545947086,,
andromalius,Screenshot (47052).png,73.11,1613120.0,1545947088,1545947113.0,
andromalius,Screenshot (47053).png,73.11,1613120.0,1545947090,1545947116.0,
,Screenshot (47054).png,,,1545947091,,
,Screenshot (47055).png,,,1545947093,,
,Screenshot (47056).png,,,1545947095,,
,Screenshot (47057).png,,,1545947097,,
andromalius,Screenshot (47058).png,73.11,1613120.0,1545947098,1545947135.0,
,Screenshot (47059).png,,,1545947224,,
,Screenshot (47060).png,,,1545947227,,
,Screenshot (47061).png,,,1545947229,,
,Screenshot (47062).png,,,1545947230,,
,Screenshot (47063).png,,,1545947232,,
andromalius,Screenshot (47064).png,73.09,1614324.0,1545947233,1545947263.0,
andromalius,Screenshot (47065).png,73.09,1614324.0,1545947235,1545947266.0,
,Screenshot (47066).png,,,1545947237,,
,Screenshot (47067).png,,,1545947239,,
,Screenshot (47068).png,,,1545947241,,
,Screenshot (47069).png,,,1545947243,,
andromalius,Screenshot (47070).png,73.09,1614324.0,1545947243,1545947286.0,
,Screenshot (47071).png,,,1545947369,,
,Screenshot (47072).png,,,1545947372,,
,Screenshot (47073).png,,,1545947374,,
,Screenshot (47074).png,,,1545947376,,
,Screenshot (47075).png,,,1545947378,,
andromalius,Screenshot (47076).png,73.07,1615561.0,1545947379,1545947403.0,
andromalius,Screenshot (47077).png,73.07,1615561.0,1545947381,1545947407.0,
,Screenshot (47078).png,,,1545947383,,
,Screenshot (47079).png,,,1545947385,,
,Screenshot (47080).png,,,1545947386,,
